epoch,train_loss,val_loss
1,2.2045660960619853,2.0374430278514293
2,2.0508652528127036,2.1586792633888567
3,1.9498310099998022,1.88476355405564
4,1.8747273607341122,1.8466071334291012
5,1.816344210001976,1.8699187141783693
6,1.7614856947502588,1.7131015087695831
7,1.713472176360213,1.6954575916554064
8,1.6729230962387502,1.7316198133407754
9,1.6118312529777283,1.642197345165496
10,1.5799386087617917,1.6407735423838838
11,1.5574591241470754,1.6309240942305707
12,1.4904631000675568,1.526739332270115
13,1.4575190236579338,1.4873507530131238
14,1.4348358288747536,1.6013562057880646
15,1.4064064564770216,1.4468515223645149
16,1.3571912616355235,1.437360073023654
17,1.326215496890621,1.4158928178726358
18,1.2666226334223465,1.4612923670322338
19,1.261276789451843,1.2780317809987576
20,1.215619498191903,1.463256189163695
21,1.199176549094997,1.300543415419599
22,1.1509349052220175,1.2729198907284027
23,1.1019334409334889,1.3548594554688067
24,1.1049185547654488,1.3376559608794274
25,1.067472019968512,1.3726595215340878
26,1.0047169923782349,1.3596371938573553
27,0.9953452241203012,1.2867810478869905
28,0.9565502576632042,1.3448437319156972
29,0.9406846678692456,1.4813224368907036
30,0.8986793018911527,1.4325805826390043
31,0.892326018853819,1.423124185267915
32,0.8788080607375054,1.3174667529603268
33,0.8208296889583814,1.6736978939239016
34,0.8281218477580101,1.38366595988578
35,0.7715141545964158,1.5266706512329427
36,0.7446350707038897,1.5057865064194862
37,0.7366333750829305,1.325008587000218
38,0.7123716258567218,1.3687443333737395
39,0.6888336035758937,1.544994444923198
40,0.646066571751686,1.3850692371104627
41,0.6480199568075676,1.4392368482782485
42,0.6231446898963353,1.5115428681069232
43,0.6221748203311337,1.3876278178488954
44,0.5844992521690996,1.47222475231962
45,0.5573223108025991,1.4381174013969746
46,0.541796540016453,1.3563197756067236
47,0.5275669070683657,1.4134302564123844
48,0.5202851614587383,1.3966063292736703
49,0.49132405405175195,1.5165531426034076
50,0.5064592991517559,1.6194331233805799
51,0.46989563304811854,1.7012321593913626
52,0.44796014672408907,1.5176349776856444
53,0.42914511521929477,1.8724112637499546
54,0.4227480242309505,1.7012489342943151
55,0.40505754655082477,1.7396723900703674
