epoch,train_loss,val_loss
1,2.016884201384605,2.089925590902567
2,1.7542120214049697,1.6958551369607449
3,1.596019815045891,1.7428929209709167
4,1.4892797592683886,1.6797403693199158
5,1.4105774195904428,1.5817583538591862
6,1.3809744318326314,1.6759339831769466
7,1.284677376349767,1.3434792514890432
8,1.2299597916450906,1.2892691157758236
9,1.1883131863800347,1.3161943349987268
10,1.108937791476013,1.2231055703014135
11,1.0838613476313599,1.2278406396508217
12,1.0299460875227096,1.4629299100488424
13,0.9971642621020054,1.2185173220932484
14,0.95937831266552,1.2500986643135548
15,0.9147043405695164,1.3746502790600061
16,0.9274840342237595,1.146550403907895
17,0.8610189279131856,1.2243360169231892
18,0.8296222363380675,1.1544786151498556
19,0.8043006923815883,1.1853501610457897
20,0.8022515186181305,1.2088769935071468
21,0.75720614142029,1.2256378163583577
22,0.717969314954805,1.2258768826723099
23,0.697197398818131,1.1636796053498983
24,0.6582954610493166,1.2579869590699673
25,0.6366583107845157,1.2526432517915964
26,0.6051842635827707,1.178264457732439
27,0.5937929006016001,1.2134997081011534
28,0.554383637000483,1.2426465153694153
29,0.5594623526360126,1.18487829528749
30,0.5256414641196846,1.229879385093227
31,0.5012362643759302,1.366912042722106
32,0.49795093170717253,1.2062959037721157
33,0.5016057070688154,1.292039094492793
34,0.46184782081461967,1.198962981812656
35,0.4161972659805142,1.4827453065663576
36,0.4433765354044471,1.4347742665559053
37,0.40591319610780857,1.383804365992546
38,0.3914704796930788,1.371561173349619
39,0.39279935744108885,1.3983786776661873
40,0.3925129922886267,1.4431470781564713
41,0.35752005357268857,1.3838642314076424
42,0.3610564869504871,1.4929258152842522
43,0.33886910416185856,1.332754947245121
44,0.33023197003078797,1.3484657537192106
45,0.29799566774609243,1.452579686883837
46,0.3281079176152852,1.4255387540906668
47,0.30396758952567765,1.5008902689442039
48,0.28051087986809986,1.4133214466273785
49,0.2855602097268223,1.3945082668215036
50,0.29150977654131593,1.6180131547152996
51,0.2757102680782266,1.631552642211318
52,0.2750063208295098,1.5255662808194757
53,0.2618445944410901,1.5938729550689459
54,0.3055424712968211,1.4547855723649263
55,0.24848738343104826,1.4942231830209494
56,0.2519276133930007,1.5977737717330456
57,0.2558035492064788,1.4199438355863094
58,0.2272068440636739,1.4755762610584497
59,0.22679145722022503,1.5082655239384621
60,0.20939511898244526,1.602628791704774
61,0.20936291417146616,1.6602158538298681
62,0.203572290130488,1.5694666542112827
63,0.20594959182281655,1.6681773411110044
64,0.2092519883555195,1.726313404738903
65,0.19540461986688962,1.553039868362248
66,0.22724286445040018,1.5068344920873642
67,0.1868152746580647,1.5363383572548628
68,0.2024852284131215,1.5300820898264647
69,0.18111360570455484,1.7453788092825562
70,0.2238097730561668,1.5542107615619898
71,0.1998537947152946,1.6109987925738096
72,0.18034677318436035,1.473423007875681
73,0.15796282063964887,1.755522584542632
74,0.18038741615435755,1.6345312404446304
75,0.15388520437966477,1.6416406594216824
76,0.177744819043726,1.828899989835918
77,0.16001762985416973,1.6004061307758093
78,0.1659364510981485,1.5783414747565985
79,0.15550661299060634,1.77613484300673
80,0.1567748863289648,1.496931959874928
81,0.15575268204779702,2.045298671349883
82,0.16478862944356304,1.6152390572242439
83,0.16968034841912857,1.6786250192672014
84,0.1566239614700172,1.6452889433130622
85,0.14868551206358888,1.4639382427558303
86,0.14699332925312697,1.726643605157733
87,0.13112406373512767,1.8404638227075338
88,0.13032971910887947,1.7181698773056269
89,0.1353646205615992,1.947783898562193
90,0.16858822082876102,1.6827295070979744
91,0.11785773705222136,1.7653584256768227
92,0.15916486290541101,1.5801361463963985
93,0.1496345659351333,1.4044091794639826
94,0.11869216257382634,1.6750399302691221
95,0.13057425556744032,1.6829406898468733
96,0.12227531790680496,1.7694829465763178
97,0.12327945858226917,1.6967363357543945
98,0.1524569859450802,1.8724403669766616
99,0.1231322588947278,1.729607707588002
100,0.12411071789609467,1.918506609275937
101,0.12682722093444979,1.8927171360701323
102,0.13766602039376788,1.6962835136801004
103,0.11007891383504244,1.7548856008797884
104,0.10471818515294436,1.6838126871734858
105,0.1396569821567453,1.760256864130497
106,0.1719924072133945,1.5827196724712849
107,0.11363870646897042,1.524419927969575
108,0.08339667278804308,1.5677556665614247
109,0.11562464197318181,1.9003926664590836
110,0.11702044667669487,1.8965817363932729
111,0.1008110087123825,1.9538368405774236
112,0.10560197756354901,1.7415305459871888
113,0.10222350758028131,1.9089071415364742
114,0.11535612574428838,1.8017242085188627
