epoch,train_loss,val_loss
145,0.11274031505174935,2.0459558585333446
146,0.09573881884105503,2.043972618996151
147,0.08542736217658967,1.9722251097361247
148,0.0668562158816494,2.0811371623523653
149,0.08837567938864231,2.0861207246780396
150,0.12074961039237678,1.8881654502853515
151,0.08621851999126375,2.107070453583248
152,0.07931236931309103,2.062238351693229
153,0.08512996223196387,2.1254274693746416
154,0.10318708999920637,1.945518780322302
155,0.08672087475378067,1.9955341210440984
156,0.07635092226043344,1.9856226065802196
157,0.08433637563325465,2.1714557560663375
158,0.07217157799564301,2.0240939259529114
159,0.08840232188254595,1.9956926542615134
160,0.10690936373732984,2.0902093658371577
161,0.08814931560051628,2.0017606341649614
162,0.08651736020855606,1.9973090035574776
163,0.09478225518390536,1.9938464202578106
164,0.07143779939413071,1.8697949127545432
165,0.07707755162660032,1.9858143821595207
166,0.08522590132523328,2.1874533049643987
167,0.08054662811383605,2.062280389997694
168,0.06816817644238472,1.991226593653361
169,0.08427504119835794,2.012080202973078
170,0.08546059866901487,2.108416457024832
171,0.08621851588785648,2.071454590275174
172,0.06073577448260039,2.23780690109919
173,0.08210995940864087,2.019188502478221
174,0.08234002175182104,2.1593240631951227
175,0.0956167674139142,1.979428455943153
176,0.0662293124422431,1.9458655781216092
177,0.06399248315440491,2.0192177253110066
178,0.06563694596569986,2.0970065016595143
179,0.08199110503681004,2.247551361719767
180,0.08641557890968397,2.1592851555536665
181,0.06279195848247036,2.077776769797007
182,0.07240178375761025,2.0329620223196727
183,0.0638588205599226,2.108244294211978
184,0.06565417234203778,2.157624392282395
185,0.08837589039560408,2.167794431012774
186,0.06836933210585266,2.1936948015576316
187,0.06335989295411855,2.0831140819050016
188,0.07758078842284158,2.0826728873782687
189,0.07743596496805549,2.145728636355627
190,0.06194751987606287,2.190165230206081
191,0.06353610009979457,2.13238738548188
192,0.06438179192412645,2.1659425667354038
193,0.07907871107803657,2.0040057424515014
194,0.06786388635961339,2.0879522874241783
195,0.06182957402267493,2.272400557048737
196,0.06736811659298837,2.0308524218816606
197,0.0643681347630918,2.177897821343134
198,0.07926275502052157,2.281642476717631
199,0.05880536165041849,2.2663183978625705
200,0.06741352325584739,2.114173211748638
